CustomerID,OrderID,Channel,PaymentType,Brand,Shop,Promotion,Sale price ,SaleDate,Reference
CTM93659,OTS1007,Online,Thẻ,Lenovo,Điện máy xanh,Có,16800000,28/12/2020,Nhân viên cửa hàng bán Laptop
CTM93680,OTS713,Online,Thẻ,Acer,FPT Shop,Có,10570000,12/5/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM93687,OTS202,Offline,Thẻ,Asus,Viễn thông A,Có,14950000,9/7/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM93768,OTS952,Offline,Thẻ,Dell,Techcare,Có,17570000,4/2/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM93954,OTS1032,Online,Thẻ,Apple,FPT Shop,Có,18890000,26/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM93978,OTS578,Offline,Thẻ,HP,Điện máy xanh,Không,12020000,28/9/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM93978,OTS65549,Online,Thẻ,Acer,Phong Vũ,Không,4075000,4/11/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM94012,OTS660,Offline,Thẻ,Dell,Techcare,Có,12600000,23/9/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội, Website"
CTM94017,OTS974,Online,Thẻ,Asus,Thế giới di động,Có,7150000,4/1/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM94152,OTS364,Offline,Tiền mặt,Asus,FPT Shop,Có,10440000,27/12/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM94220,OTS1093,Online,Thẻ,Asus,FPT Shop,Không,17670000,18/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM94300,OTS11568,Online,Thẻ,HP,Viễn thông A,Không,18256000,17/5/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM94300,OTS737,Offline,Tiền mặt,Acer,Thế giới di động,Có,14850000,7/7/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM94404,OTS535,Offline,Tiền mặt,Dell,Phong Vũ,Có,12170000,26/4/2020,Nhân viên cửa hàng bán Laptop
CTM94415,OTS1058,Online,Thẻ,Dell,Thế giới di động,Có,22650000,2/8/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM94424,OTS365,Offline,Tiền mặt,Lenovo,Điện máy xanh,Không,13700000,3/1/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM94434,OTS89,Online,Thẻ,Asus,FPT Shop,Có,4890000,14/8/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM94514,OTS494,Offline,Tiền mặt,Microsoft,Techcare,Có,12570000,19/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM94631,OTS89514,Offline,Tiền mặt,MSI,Nguyễn Kim,Có,11230000,23/5/2020,"Nhân viên cửa hàng bán Laptop, Website"
CTM94631,OTS132,Offline,Tiền mặt,HP,Phong Vũ,Không,5670000,29/9/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM94834,OTS785,Online,Thẻ,Lenovo,Thế giới di động,Không,14550000,22/8/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM94894,OTS66,Online,Thẻ,Dell,Thế giới di động,Có,11490000,11/2/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website, Khác"
CTM95060,OTS525,Offline,Tiền mặt,Dell,FPT Shop,Có,11660000,25/3/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM95135,OTS795,Offline,Tiền mặt,Lenovo,Thế giới di động,Không,13650000,4/1/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM95135,OTS32548,Online,Thẻ,MSI,Điện máy xanh,Không,17558000,15/4/2020,Website
CTM95148,OTS54238,Online,Thẻ,Acer,Phong Vũ,Có,13375000,22/4/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội, Website"
CTM95148,OTS72,Offline,Thẻ,Dell,Phong Vũ,Không,22860000,11/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM95230,OTS50,Online,Thẻ,Dell,Thế giới di động,Không,11050000,30/12/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM95281,OTS691,Online,Thẻ,Dell,Thế giới di động,Không,12010000,28/1/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM95327,OTS96,Online,Thẻ,Asus,FPT Shop,Không,17900000,10/9/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM95327,OTS24512,Offline,Thẻ,MSI,Viễn thông A,Không,60765137,6/12/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM95335,OTS616,Offline,Thẻ,Acer,Techcare,Có,7760000,8/3/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Khác"
CTM95346,OTS654,Offline,Tiền mặt,Dell,Thế giới di động,Có,13850000,14/2/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM95588,OTS582,Offline,Tiền mặt,Asus,Techcare,Có,10250000,11/1/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM95588,OTS41852,Offline,Thẻ,HP,Phong Vũ,Có,12010000,5/7/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM95605,OTS1086,Online,Thẻ,Dell,Nguyễn Kim,Có,18960000,22/1/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM95647,OTS634,Offline,Thẻ,HP,Điện máy xanh,Có,12690000,7/5/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM95841,OTS35772,Offline,Thẻ,Asus,Viễn thông A,Có,4958000,6/2/2020,"Thông qua người thân, bạn bè"
CTM95841,OTS430,Offline,Thẻ,Apple,Khác,Có,23140000,17/5/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM95841,OTS10277,Offline,Tiền mặt,Asus,Nguyễn Kim,Không,14225000,29/6/2020,Nhân viên cửa hàng bán Laptop
CTM95843,OTS9147,Offline,Thẻ,Asus,Nguyễn Kim,Không,13297000,9/3/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM95843,OTS973,Online,Thẻ,Asus,FPT Shop,Có,14860000,29/8/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM95918,OTS25135,Online,Thẻ,HP,Điện máy xanh,Không,11896000,7/5/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM95918,OTS944,Offline,Thẻ,Acer,Thế giới di động,Có,10380000,5/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM95918,OTS69777,Offline,Tiền mặt,MSI,Viễn thông A,Không,18000000,12/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM95918,OTS84478,Online,Thẻ,Acer,Techcare,Có,14874000,26/12/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM96042,OTS187,Offline,Tiền mặt,Asus,FPT Shop,Có,13620000,14/2/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM96042,OTS34466,Online,Thẻ,Asus,Phong Vũ,Không,19234000,18/8/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM96103,OTS191,Offline,Thẻ,Asus,Viettel Store,Có,10240000,22/8/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM96127,OTS720,Offline,Tiền mặt,Asus,Phong Vũ,Có,12000000,30/7/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM96127,OTS93187,Offline,Thẻ,Asus,Techcare,Có,6864000,21/12/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM96157,OTS350,Offline,Thẻ,Asus,Khác,Không,7330000,14/8/2020,"Thông qua người thân, bạn bè"
CTM96337,OTS618,Offline,Thẻ,Dell,Thế giới di động,Không,12710000,30/4/2020,"Thông qua người thân, bạn bè, Phương tiện truyền thông (báo, tivi,...)"
CTM96337,OTS43581,Offline,Tiền mặt,,Techcare,Không,11876000,9/12/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM96407,OTS1038,Online,Thẻ,Dell,FPT Shop,Có,14160000,21/11/2020,"Thông qua người thân, bạn bè"
CTM96507,OTS620,Offline,Thẻ,Dell,Khác,Có,11090000,6/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM96507,OTS66965,Online,Thẻ,Asus,Viễn thông A,Không,11795000,9/8/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM96522,OTS818,Offline,Thẻ,Dell,Viễn thông A,Có,11950000,5/5/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM9659,OTS552,Online,Thẻ,Dell,FPT Shop,Có,12330000,15/9/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM96612,OTS763,Offline,Tiền mặt,Lenovo,Thế giới di động,Không,10370000,10/4/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM96612,,Online,Thẻ,MSI,Viễn thông A,Không,14092000,28/12/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM96655,OTS101,Online,Thẻ,Asus,FPT Shop,Có,19880000,15/5/2020,"Thông qua người thân, bạn bè"
CTM96655,OTS88683,Online,Thẻ,Asus,Điện máy xanh,Không,18479000,23/6/2020,Nhân viên cửa hàng bán Laptop
CTM96715,OTS279,Online,Thẻ,Dell,FPT Shop,Không,18930000,10/9/2020,"Thông qua người thân, bạn bè"
CTM96785,OTS828,Offline,Tiền mặt,Asus,Techcare,Có,11420000,29/2/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM96785,OTS32534,Online,Thẻ,HP,Nguyễn Kim,Có,14554000,25/5/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM9689,OTS871,Offline,Thẻ,Asus,Phong Vũ,Không,11880000,16/11/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM96959,OTS605,Online,Thẻ,HP,Điện máy xanh,Có,13530000,7/5/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM97062,OTS807,Offline,Thẻ,Dell,Thế giới di động,Có,12780000,3/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM97067,OTS647,Offline,Thẻ,Dell,Phong Vũ,Có,10500000,7/3/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM97067,OTS594,Offline,Thẻ,HP,Viễn thông A,Không,10916000,28/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội, Website"
CTM97067,OTS31094,Online,Thẻ,MSI,Techcare,Không,18321000,26/12/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM9716,OTS15937,Online,Thẻ,Acer,Phong Vũ,Không,12638000,20/11/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM9716,OTS706,Offline,Tiền mặt,Dell,Thế giới di động,Có,11490000,16/12/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM97413,OTS102,Offline,Thẻ,Dell,Thế giới di động,Có,14420000,3/10/2020,"Thông qua người thân, bạn bè"
CTM9743,OTS99305,Offline,Thẻ,Asus,Viễn thông A,Không,14855000,24/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM97508,OTS508,Offline,Tiền mặt,Lenovo,Techcare,Có,11460000,6/6/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM97553,OTS728,Online,Thẻ,Asus,FPT Shop,Có,13160000,6/9/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM97553,OTS6934,Online,Thẻ,Acer,Viễn thông A,Không,21749000,3/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM97578,OTS67408,Online,Thẻ,Asus,Viễn thông A,Không,14982000,16/2/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM97578,OTS1048,Offline,Thẻ,Asus,Thế giới di động,Có,13620000,17/12/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM97690,OTS27668,Offline,Tiền mặt,HP,Phong Vũ,Có,10170000,31/1/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM97690,OTS313,Online,Thẻ,Dell,Điện máy xanh,Có,10130000,19/10/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM97740,OTS12,Offline,Tiền mặt,Dell,Điện máy xanh,Không,14330000,5/12/2020,"Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM97861,OTS114,Online,Thẻ,Dell,Thế giới di động,Có,14010000,15/3/2020,"Thông qua người thân, bạn bè"
CTM97877,OTS731,Offline,Thẻ,Dell,Thế giới di động,Có,13030000,12/3/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM97877,OTS32461,Offline,Thẻ,Acer,Techcare,Có,14251000,22/6/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM97895,OTS832,Online,Thẻ,Asus,Viettel Store,Không,10580000,20/9/2020,Nhân viên cửa hàng bán Laptop
CTM98018,OTS1027,Offline,Tiền mặt,HP,Chợ Lớn,Có,9770000,3/6/2020,"Thông qua người thân, bạn bè"
CTM98046,OTS502,Online,Thẻ,Microsoft,Viettel Store,Không,22240000,23/4/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM9809,OTS742,Offline,Tiền mặt,Asus,Thế giới di động,Có,4520000,23/7/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM98114,OTS91877,Offline,Tiền mặt,MSI,Điện máy xanh,Không,15740000,21/6/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM98114,OTS623,Offline,Tiền mặt,Asus,Điện máy xanh,Có,18890000,9/11/2020,Nhân viên cửa hàng bán Laptop
CTM98262,OTS834,Offline,Tiền mặt,Apple,Điện máy xanh,Không,14060000,19/10/2020,"Phương tiện truyền thông (báo, tivi,...)"
CTM98302,OTS678,Offline,Thẻ,Asus,FPT Shop,Không,17620000,8/7/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM98400,OTS776,Offline,Thẻ,Dell,Thế giới di động,Có,11590000,16/3/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM98507,OTS22284,Online,Thẻ,Asus,Viễn thông A,Có,21552000,9/2/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM98507,OTS6,Online,Thẻ,Dell,Viễn thông A,Có,11510000,25/9/2020,"Thông qua người thân, bạn bè"
CTM98747,OTS521,Online,Thẻ,Asus,Techcare,Có,9800000,26/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM98786,OTS84,Offline,Thẻ,Acer,Viễn thông A,Không,21470000,20/2/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM98808,OTS456,Online,Thẻ,Asus,Điện máy xanh,Không,13130000,10/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM98999,OTS412,Offline,Tiền mặt,HP,Phong Vũ,Không,19670000,29/1/2020,"Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM99142,OTS256,Online,Thẻ,Microsoft,Viettel Store,Không,20790000,22/11/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM99519,OTS44789,Online,Thẻ,Asus,Techcare,Không,10631000,1/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM99547,OTS406,Offline,Tiền mặt,Dell,FPT Shop,Có,12640000,23/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM9971,OTS17255,Online,Thẻ,HP,Viễn thông A,Có,10709000,6/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM9971,OTS171,Offline,Tiền mặt,Asus,Khác,Có,13200000,17/12/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM99751,OTS963,Offline,Thẻ,Asus,Thế giới di động,Có,15500000,14/1/2020,Nhân viên cửa hàng bán Laptop
CTM99852,OTS43319,Online,Thẻ,Asus,Nguyễn Kim,Không,11539000,2/10/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM99852,OTS71,Online,Thẻ,Dell,Phong Vũ,Không,21200000,31/10/2020,"Thông qua người thân, bạn bè"
CTM99985,OTS60931,Online,Thẻ,Asus,Điện máy xanh,Không,4248000,11/1/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM99985,OTS451,Offline,Tiền mặt,Dell,FPT Shop,Không,14390000,26/12/2020,"Thông qua người thân, bạn bè, Mạng xã hội"
,OTS1000,Offline,Tiền mặt,Dell,Điện máy xanh,Có,0,17/2/2020,
,OTS36486,Online,Thẻ,Asus,Điện máy xanh,Không,18600000,21/12/2020,Nhân viên cửa hàng bán Laptop
,OTS65519,Online,Thẻ,HP,Viễn thông A,Không,37948125,25/12/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
